epoch,auroc,auprc,function,experiment,noise,optimizer,dropout,weight_decay,model_size
1,0.5,0.6625,f6,0.1_adam_wd,0.1,adam,0.0,True,big
2,0.5,0.6223776223776224,f6,0.1_adam_wd,0.1,adam,0.0,True,big
3,0.5,0.6625,f6,0.1_adam_wd,0.1,adam,0.0,True,big
4,0.5,0.6625,f6,0.1_adam_wd,0.1,adam,0.0,True,big
5,0.5,0.6625,f6,0.1_adam_wd,0.1,adam,0.0,True,big
6,0.5,0.6625,f6,0.1_adam_wd,0.1,adam,0.0,True,big
7,0.5,0.6333333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
8,0.53125,0.6410353535353535,f6,0.1_adam_wd,0.1,adam,0.0,True,big
9,0.5714285714285714,0.6655438311688311,f6,0.1_adam_wd,0.1,adam,0.0,True,big
10,0.6785714285714286,0.7204545454545455,f6,0.1_adam_wd,0.1,adam,0.0,True,big
11,0.65,0.7399305555555555,f6,0.1_adam_wd,0.1,adam,0.0,True,big
12,0.8,0.8110119047619047,f6,0.1_adam_wd,0.1,adam,0.0,True,big
13,0.75,0.8110119047619047,f6,0.1_adam_wd,0.1,adam,0.0,True,big
14,0.75,0.8110119047619047,f6,0.1_adam_wd,0.1,adam,0.0,True,big
15,0.8,0.8110119047619047,f6,0.1_adam_wd,0.1,adam,0.0,True,big
16,0.8,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
17,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
18,0.9,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
19,0.75,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
20,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
21,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
22,0.75,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
23,0.75,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
24,0.75,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
25,0.75,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
26,0.875,0.94375,f6,0.1_adam_wd,0.1,adam,0.0,True,big
27,0.8333333333333334,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
28,0.9166666666666666,0.94375,f6,0.1_adam_wd,0.1,adam,0.0,True,big
29,0.9375,0.94375,f6,0.1_adam_wd,0.1,adam,0.0,True,big
30,0.85,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
31,0.875,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
32,0.8333333333333334,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
33,0.95,0.94375,f6,0.1_adam_wd,0.1,adam,0.0,True,big
34,0.9642857142857143,0.94375,f6,0.1_adam_wd,0.1,adam,0.0,True,big
35,0.75,0.8524305555555556,f6,0.1_adam_wd,0.1,adam,0.0,True,big
36,0.875,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
37,0.75,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
38,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
39,0.75,0.8416666666666667,f6,0.1_adam_wd,0.1,adam,0.0,True,big
40,1.0,1.0,f6,0.1_adam_wd,0.1,adam,0.0,True,big
41,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
42,0.75,0.9083333333333333,f6,0.1_adam_wd,0.1,adam,0.0,True,big
43,0.75,0.8524305555555556,f6,0.1_adam_wd,0.1,adam,0.0,True,big
44,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
45,0.75,0.8524305555555556,f6,0.1_adam_wd,0.1,adam,0.0,True,big
46,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
47,0.75,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
48,0.75,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
49,0.75,0.8416666666666667,f6,0.1_adam_wd,0.1,adam,0.0,True,big
50,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
51,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
52,0.75,0.8524305555555556,f6,0.1_adam_wd,0.1,adam,0.0,True,big
53,0.75,0.8839285714285714,f6,0.1_adam_wd,0.1,adam,0.0,True,big
54,0.8,0.8257575757575757,f6,0.1_adam_wd,0.1,adam,0.0,True,big
55,0.75,0.8660714285714286,f6,0.1_adam_wd,0.1,adam,0.0,True,big
